date,team1,score1,team2,score2
2016-02-24,XPC,5,Pixel,16
2016-02-24,gBots,19,AlienTech,15
2016-02-24,gBots,16,AlienTech,8
2016-02-24,Natus Vincere,10,NiP,16
2016-02-24,Deathtrap,16,Pixel,14
2016-02-24,Deathtrap,16,Pixel,12
2016-02-24,Virtus.pro,3,Astralis,16
2016-02-24,CSGL,16,PENTA,7
2016-02-24,PENTA,14,CSGL,16
2016-02-24,Platinium,13,GameAgents,16
2016-02-24,GameAgents,9,Platinium,16
2016-02-24,Platinium,12,GameAgents,16
2016-02-24,Astralis,16,Virtus.pro,11
2016-02-24,fnatic,16,SK,11
2016-02-24,E-frag.net,16,CSGL,9
2016-02-24,CSGL,16,E-frag.net,6
2016-02-24,AlienTech,16,Imp?rio Multim?dia,11
2016-02-24,AlienTech,16,Imp?rio Multim?dia,9
2016-02-24,fnatic,16,SK,6
2016-02-25,OpTic,16,AGG,6
2016-02-25,OpTic,16,AGG,7
2016-02-25,Selfless,12,CLG,16
2016-02-25,Bee's Money Crew,16,myRevenge,9
2016-02-25,Bee's Money Crew,16,myRevenge,10
2016-02-25,CLG,6,Selfless,16
2016-02-25,Liquid,14,NRG,16
2016-02-25,QuetzaL,3,CLG,16
2016-02-25,QuetzaL,8,CLG,16
2016-02-25,NRG,12,Liquid,16
2016-02-25,T5,9,MVP project,16
2016-02-25,MVP project,13,T5,16
2016-02-25,MVP project,16,T5,4
2016-02-25,Empire,16,Enso,6
2016-02-25,Enso,8,Empire,16
2016-02-25,k1ck,16,LDLC White,10
2016-02-25,k1ck,13,LDLC White,16
2016-02-25,k1ck,16,LDLC White,12
2016-02-25,fnatic,16,Astralis,2
2016-02-25,Astralis,13,fnatic,16
2016-02-25,fnatic,16,Astralis,12
2016-02-25,nerdRage,12,k1ck,16
2016-02-25,k1ck,16,nerdRage,7
2016-02-25,Torpedo,16,Orgless,8
2016-02-25,Torpedo,16,Orgless,3
2016-02-25,CPH Wolves,10,ENCE,16
2016-02-25,ENCE,16,CPH Wolves,12
2016-02-26,VexX,16,Obey.Alliance,14
2016-02-26,VexX,11,Obey.Alliance,16
2016-02-26,Obey.Alliance,16,VexX,7
2016-02-26,MiTH,16,J2G,10
2016-02-26,MiTH,12,J2G,16
2016-02-26,MiTH,3,J2G,16
2016-02-26,Emc,14,Devcat,16
2016-02-26,dream[S]cape,10,MVP.karnal,16
2016-02-26,MVP.karnal,16,dream[S]cape,7
2016-02-26,KoN Norway,16,KoN Finland,6
2016-02-26,KoN Norway,16,KoN Denmark,7
2016-02-26,KoN Sweden,16,KoN Norway,6
2016-02-27,MiTH,16,dream[S]cape,5
2016-02-27,MiTH,14,dream[S]cape,16
2016-02-27,MiTH,14,dream[S]cape,16
2016-02-27,J2G,6,MVP.karnal,16
2016-02-27,MVP.karnal,16,J2G,4
2016-02-28,J2G,6,dream[S]cape,16
2016-02-28,dream[S]cape,16,J2G,7
2016-02-28,MVP.karnal,14,dream[S]cape,16
2016-02-28,MVP.karnal,16,dream[S]cape,4
2016-02-28,MVP.karnal,16,dream[S]cape,7
2016-02-28,Publiclir.se,16,k1ck,7
2016-02-28,k1ck,16,Publiclir.se,8
2016-02-28,Galatics,17,Publiclir.se,19
2016-02-28,Publiclir.se,17,Galatics,19
2016-02-29,LDLC Blue,6,Epiphany Bolt,16
2016-02-29,Epiphany Bolt,11,LDLC Blue,16
2016-02-29,LDLC Blue,16,Epiphany Bolt,3
2016-03-01,Torpedo,7,ALTERNATE aTTaX,16
2016-03-01,ALTERNATE aTTaX,17,Torpedo,19
2016-03-01,ALTERNATE aTTaX,16,Torpedo,14
2016-03-01,nerdRage,13,Imp?rio Multim?dia,16
2016-03-01,nerdRage,16,Imp?rio Multim?dia,5
2016-03-02,FlipSid3,16,CSGL,1
2016-03-02,FlipSid3,16,CSGL,3
2016-03-02,AlienTech,14,k1ck,16
2016-03-02,AlienTech,4,k1ck,16
2016-03-03,Selfless,16,TSM,8
2016-03-03,TSM,16,Selfless,6
2016-03-03,TSM,14,Selfless,16
2016-03-03,CLG,16,NRG,11
2016-03-03,CLG,11,NRG,16
2016-03-03,NRG,16,CLG,10
2016-03-04,compLexity,4,Liquid,16
2016-03-04,compLexity,4,Liquid,16
2016-03-04,Selfless,13,NRG,16
2016-03-04,NRG,17,Selfless,19
2016-03-04,NRG,4,Selfless,16
2016-03-04,KoN Denmark,6,KoN Finland,16
2016-03-04,KoN Norway,3,KoN Finland,16
2016-03-04,KoN Finland,8,KoN Sweden,16
2016-03-06,eXplosive,16,Empire,10
2016-03-06,Empire,16,eXplosive,12
2016-03-06,eXplosive,8,Empire,16
2016-03-06,Method,14,YP,16
2016-03-06,Method,8,YP,16
2016-03-06,Publiclir.se,16,gBots,12
2016-03-06,gBots,16,Publiclir.se,19
2016-03-06,Fluffy Gangsters,13,Binary Dragons,16
2016-03-06,Binary Dragons,16,Fluffy Gangsters,19
2016-03-06,Fluffy Gangsters,12,Binary Dragons,16
2016-03-06,Publiclir.se,16,Imp?rio Multim?dia,4
2016-03-06,Publiclir.se,16,Imp?rio Multim?dia,5
2016-03-07,YP,14,Empire,16
2016-03-07,YP,16,Empire,10
2016-03-07,Binary Dragons,16,Tempest,10
2016-03-07,Tempest,16,Binary Dragons,11
2016-03-07,Binary Dragons,11,Tempest,16
2016-03-07,HellRaisers,14,Empire,16
2016-03-07,Empire,6,HellRaisers,16
2016-03-07,HellRaisers,16,Empire,10
2016-03-07,LDLC Blue,12,Dead Pixels,16
2016-03-07,LDLC Blue,16,Dead Pixels,10
2016-03-07,LDLC Blue,16,Dead Pixels,14
2016-03-07,nerdRage,17,k1ck,19
2016-03-07,k1ck,22,nerdRage,19
2016-03-07,Publiclir.se,14,DenDD,16
2016-03-07,DenDD,7,Publiclir.se,16
2016-03-07,Publiclir.se,4,DenDD,16
2016-03-07,Empire,22,Tempest,19
2016-03-07,Tempest,6,Empire,16
2016-03-07,k1ck,12,AlienTech,16
2016-03-07,k1ck,16,AlienTech,12
2016-03-07,LPDC,1,Platinium,16
2016-03-07,Platinium,16,LPDC,14
2016-03-08,Liquid,17,OpTic,19
2016-03-08,Liquid,16,OpTic,7
2016-03-08,Liquid,12,OpTic,16
2016-03-08,Arcade,16,Little Einsteins,12
2016-03-08,Epsilon,19,Space Soldiers,21
2016-03-08,PENTA,14,ENCE,16
2016-03-08,ENCE,16,PENTA,12
2016-03-08,Astralis,16,mousesports,12
2016-03-08,Space Soldiers,16,Arcade,12
2016-03-08,mousesports,4,Astralis,16
2016-03-08,GameAgents,6,Deathtrap,16
2016-03-08,NiP,16,FaZe,7
2016-03-08,Epsilon,16,Torpedo,14
2016-03-08,Torpedo,11,Epsilon,16
2016-03-08,ex-Epiphany,16,eXplosive,0
2016-03-08,NiP,16,FaZe,9
2016-03-08,Deathtrap,6,ex-Epiphany,16
2016-03-09,Renegades,16,Winterfox,4
2016-03-09,Renegades,16,Winterfox,3
2016-03-09,OpTic,16,Selfless,6
2016-03-09,OpTic,16,Selfless,7
2016-03-09,AGG,12,Splyce,16
2016-03-09,Splyce,16,AGG,6
2016-03-09,Reason,2,E-frag.net,16
2016-03-09,Reason,1,E-frag.net,16
2016-03-09,Nordics,9,AlienTech,16
2016-03-09,fm-eSports,10,Gambit,16
2016-03-09,Gambit,16,fm-eSports,9
2016-03-09,FlipSid3,16,Preparation,6
2016-03-09,FlipSid3,16,Preparation,3
2016-03-09,dignitas,16,DenDD,6
2016-03-09,NiP,16,Virtus.pro,2
2016-03-09,ALTERNATE aTTaX,13,Team123,16
2016-03-09,WE GOT GAME,13,miMo,16
2016-03-09,NiP,16,Virtus.pro,11
2016-03-09,Team123,11,dignitas,16
2016-03-09,ggrabb,18,Revival,21
2016-03-09,GameAgents,11,SK,16
2016-03-09,SK,16,GameAgents,14
2016-03-09,EnVyUs,11,G2,16
2016-03-09,ALTERNATE aTTaX,16,DenDD,12
2016-03-09,Bpro,16,AlienTech,6
2016-03-09,Revival,12,miMo,16
2016-03-09,EnVyUs,12,G2,16
2016-03-09,ALTERNATE aTTaX,16,Team123,5
2016-03-10,OpTic,16,Cloud9,13
2016-03-10,Cloud9,7,OpTic,16
2016-03-10,Luminosity,16,Winterfox,11
2016-03-10,AGG,16,8 Minded,3
2016-03-10,Luminosity,3,Winterfox,16
2016-03-10,Reason,5,Method,16
2016-03-10,Method,16,Reason,0
2016-03-10,E-frag.net,8,Ancient,16
2016-03-10,CL4NLESS,11,Refuse,16
2016-03-10,Method,3,SK,16
2016-03-10,FlipSid3,9,EnVyUs,16
2016-03-10,dignitas,16,fm-eSports,4
2016-03-10,fm-eSports,12,dignitas,16
2016-03-10,BLUEJAYS,2,AR8,16
2016-03-10,FlipSid3,7,EnVyUs,16
2016-03-10,SK,14,Ancient,16
2016-03-10,PENTA,16,noKappa,9
2016-03-10,Natus Vincere,19,FaZe,17
2016-03-10,YP,9,Orgless,16
2016-03-10,Orgless,16,YP,6
2016-03-10,E-frag.net,16,Method,11
2016-03-10,PENTA,16,AR8,7
2016-03-10,SK,17,E-frag.net,19
2016-03-10,Publiclir.se,19,AlienTech,17
2016-03-10,Publiclir.se,16,AlienTech,14
2016-03-10,FaZe,12,Natus Vincere,16
2016-03-11,Luminosity,16,NRG,3
2016-03-11,Tempo Storm,16,8 Minded,11
2016-03-11,8 Minded,9,Tempo Storm,16
2016-03-11,Luminosity,16,NRG,9
2016-03-11,NRG,16,compLexity,13
2016-03-11,Splyce,7,AGG,16
2016-03-11,Splyce,1,AGG,16
2016-03-11,compLexity,13,NRG,16
2016-03-11,Recursive,16,CSGO2x,4
2016-03-11,eXplosive,10,DEEZ NUTS,16
2016-03-11,LeiSuRe,16,Fluffy Gangsters,14
2016-03-11,KoN Norway,5,KoN Denmark,16
2016-03-11,RCTIC,8,eSuba,16
2016-03-11,Galatics,12,nerdRage,16
2016-03-11,Galatics,4,nerdRage,16
2016-03-11,KoN Denmark,12,KoN Finland,16
2016-03-11,KoN Sweden,16,KoN Finland,11
2016-03-11,DEEZ NUTS,12,Recursive,16
2016-03-11,LeiSuRe,4,eSuba,16
2016-03-12,MiTH,12,Signature,16
2016-03-12,T5,10,MVP project,16
2016-03-12,Emc,16,EDG,19
2016-03-12,Risky,16,Long Live Democracy,14
2016-03-12,Mahameru,11,Savage Wolves,16
