date,team1,score1,team2,score2
2016-03-25,Millenium fe,16,Area08 fe,1
2016-03-25,Area08 fe,11,Millenium fe,16
2016-03-26,ALSEN fe,5,YP Ladies,16
2016-03-26,ALSEN fe,16,YP Ladies,11
2016-03-26,YP Ladies,16,ALSEN fe,6
2016-03-26,doyoueven fe,16,LDLC fe,14
2016-03-26,LDLC fe,16,doyoueven fe,7
2016-03-26,LDLC fe,16,doyoueven fe,12
2016-03-26,HellRaisers,16,Publiclir.se,12
2016-03-26,Publiclir.se,10,HellRaisers,16
2016-03-26,Karma,7,Millenium fe,16
2016-03-26,Millenium fe,16,Karma,8
2016-03-26,YP Ladies,9,Secret fe,16
2016-03-26,YP Ladies,3,Secret fe,16
2016-03-26,CLG Red,16,LDLC fe,8
2016-03-26,CLG Red,16,LDLC fe,1
2016-03-26,LGB fe,7,Exertus fe,16
2016-03-26,Exertus fe,19,LGB fe,16
2016-03-26,E-frag.net,19,Space Soldiers,17
2016-03-26,Space Soldiers,4,E-frag.net,16
2016-03-26,Millenium fe,16,CLG Red,13
2016-03-26,Millenium fe,8,CLG Red,16
2016-03-26,CLG Red,16,Millenium fe,10
2016-03-26,Exertus fe,14,Secret fe,16
2016-03-26,Exertus fe,9,Secret fe,16
2016-03-26,CLG Red,1,Secret fe,16
2016-03-26,Secret fe,16,CLG Red,5
2016-03-26,HellRaisers,25,E-frag.net,23
2016-03-26,HellRaisers,16,E-frag.net,5
2016-03-27,Millenium,16,LDLC Blue,10
2016-03-27,LDLC Blue,14,Millenium,16
2016-03-27,Millenium,16,Platinium,6
2016-03-27,Millenium,16,Platinium,14
2016-03-27,LDLC Blue,16,Dead Pixels,5
2016-03-27,Rasta,14,PRIDE,16
2016-03-27,Rasta,16,PRIDE,12
2016-03-27,PRIDE,5,Rasta,16
2016-03-28,LDLC Blue,12,Millenium,16
2016-03-29,NiP,19,FlipSid3,17
2016-03-29,mousesports,13,Luminosity,16
2016-03-29,Liquid,16,FaZe,11
2016-03-29,Splyce,5,fnatic,16
2016-03-29,CLG,16,EnVyUs,8
2016-03-29,Gambit,10,Astralis,16
2016-03-29,Cloud9,9,Natus Vincere,16
2016-03-30,Virtus.pro,16,G2,1
2016-03-30,mousesports,31,FlipSid3,28
2016-03-30,Splyce,3,FaZe,16
2016-03-30,EnVyUs,13,Gambit,16
2016-03-30,G2,16,Cloud9,3
2016-03-30,NiP,5,Luminosity,16
2016-03-30,fnatic,19,Liquid,22
2016-03-30,Astralis,16,CLG,9
2016-03-31,Natus Vincere,16,Virtus.pro,4
2016-03-31,NiP,16,mousesports,5
2016-03-31,NiP,12,mousesports,16
2016-03-31,NiP,16,mousesports,9
2016-03-31,FaZe,10,fnatic,16
2016-03-31,fnatic,16,FaZe,6
2016-03-31,CLG,13,Gambit,16
2016-03-31,Gambit,11,CLG,16
2016-03-31,CLG,16,Gambit,10
2016-04-01,Virtus.pro,16,G2,9
2016-04-01,Virtus.pro,9,G2,16
2016-04-01,Virtus.pro,16,G2,7
2016-04-01,Natus Vincere,16,NiP,9
2016-04-01,NiP,10,Natus Vincere,16
2016-04-01,fnatic,10,Astralis,16
2016-04-01,Astralis,16,fnatic,5
2016-04-01,Liquid,16,CLG,13
2016-04-01,Liquid,16,CLG,6
2016-04-02,Virtus.pro,19,Luminosity,17
2016-04-02,Virtus.pro,10,Luminosity,16
2016-04-02,Luminosity,16,Virtus.pro,11
2016-04-02,Natus Vincere,16,Astralis,14
2016-04-02,Natus Vincere,16,Astralis,5
2016-04-02,Luminosity,19,Liquid,15
2016-04-02,Liquid,16,Luminosity,19
2016-04-03,Americas All-Stars,22,Europe All-Stars,19
2016-04-03,Natus Vincere,17,Luminosity,19
2016-04-03,Natus Vincere,2,Luminosity,16
2016-04-08,k1ck,16,Imp?rio Multim?dia,2
2016-04-08,k1ck,16,Imp?rio Multim?dia,5
2016-04-08,Galatics,6,AlienTech,16
2016-04-08,AlienTech,16,Galatics,7
2016-04-08,k1ck,6,k1ck,16
2016-04-08,k1ck,16,k1ck,6
2016-04-08,k1ck,14,k1ck,16
2016-04-08,gBots,15,AlienTech,19
2016-04-08,gBots,16,AlienTech,12
2016-04-08,AlienTech,5,gBots,16
2016-04-09,k1ck,16,Galatics,5
2016-04-09,Galatics,13,k1ck,16
2016-04-09,k1ck,16,Galatics,13
2016-04-09,AlienTech,16,Imp?rio Multim?dia,2
2016-04-09,Imp?rio Multim?dia,2,AlienTech,16
2016-04-09,k1ck,4,gBots,16
2016-04-09,k1ck,16,gBots,8
2016-04-09,k1ck,16,gBots,11
2016-04-09,AlienTech,16,k1ck,9
2016-04-09,AlienTech,16,k1ck,12
2016-04-10,gBots,16,AlienTech,10
2016-04-10,AlienTech,9,gBots,16
2016-04-10,k1ck,8,gBots,16
2016-04-10,k1ck,16,gBots,14
2016-04-10,k1ck,16,gBots,10
2016-04-12,Luminosity,16,TyLoo,7
2016-04-12,mousesports,16,Liquid,13
2016-04-12,Natus Vincere,16,GODSENT,11
2016-04-12,CLG,16,G2,2
2016-04-12,CSGL,9,Astralis,16
2016-04-12,dignitas,16,NiP,2
2016-04-12,Virtus.pro,16,FaZe,8
2016-04-12,EnVyUs,14,Tempo Storm,16
2016-04-13,Liquid,19,TyLoo,22
2016-04-13,G2,8,GODSENT,16
2016-04-13,NiP,16,CSGL,8
2016-04-13,EnVyUs,16,FaZe,12
2016-04-13,mousesports,16,Luminosity,7
2016-04-13,CLG,15,Natus Vincere,19
2016-04-13,dignitas,16,Astralis,9
2016-04-13,Virtus.pro,16,Tempo Storm,9
2016-04-14,Luminosity,14,TyLoo,16
2016-04-14,TyLoo,7,Luminosity,16
2016-04-14,TyLoo,16,Luminosity,12
2016-04-14,CLG,16,GODSENT,19
2016-04-14,CLG,8,GODSENT,16
2016-04-14,Astralis,5,NiP,16
2016-04-14,NiP,9,Astralis,16
2016-04-14,NiP,16,Astralis,12
2016-04-14,Tempo Storm,9,EnVyUs,16
2016-04-14,EnVyUs,16,Tempo Storm,14
2016-04-16,Natus Vincere,16,TyLoo,10
2016-04-16,Natus Vincere,16,TyLoo,5
2016-04-16,dignitas,12,EnVyUs,16
2016-04-16,EnVyUs,16,dignitas,8
2016-04-16,mousesports,16,GODSENT,7
2016-04-16,mousesports,10,GODSENT,16
2016-04-16,GG1337,10,XPC,16
2016-04-16,XPC,16,GG1337,6
2016-04-16,mousesports,13,GODSENT,16
2016-04-16,NiP,16,Virtus.pro,12
2016-04-16,NiP,16,Virtus.pro,12
2016-04-17,EnVyUs,7,Natus Vincere,16
2016-04-17,Natus Vincere,16,EnVyUs,2
2016-04-17,NiP,16,GODSENT,14
2016-04-17,GODSENT,19,NiP,16
2016-04-17,NiP,16,GODSENT,10
2016-04-17,NiP,16,Natus Vincere,14
2016-04-17,NiP,16,Natus Vincere,14
