date,team1,score1,team2,score2
2016-03-24 00:00:00,Luminosity,16,KKona,5
2016-03-24 00:00:00,Third pupil,16,SYG,7
2016-03-24 00:00:00,PSISTORM,12,Insomnia,16
2016-03-24 00:00:00,Luminosity,16,KKona,13
2016-03-23 00:00:00,Astralis,4,NiP,16
2016-03-23 00:00:00,NiP,16,Astralis,8
2016-03-23 00:00:00,PENTA,20,Gambit,22
2016-03-23 00:00:00,PENTA,9,Gambit,16
2016-03-23 00:00:00,LDLC Blue,12,YP,16
2016-03-23 00:00:00,YP,16,LDLC Blue,7
2016-03-22 00:00:00,compLexity,12,Winterfox,16
2016-03-22 00:00:00,NRG,5,Cloud9,16
2016-03-22 00:00:00,Cloud9,16,NRG,12
2016-03-21 00:00:00,TSM,2,Luminosity,16
2016-03-21 00:00:00,TSM,6,Luminosity,16
2016-03-21 00:00:00,Luminosity,11,TSM,16
2016-03-21 00:00:00,k1ck,17,CSGL,19
2016-03-21 00:00:00,CSGL,16,k1ck,5
2016-03-21 00:00:00,FlipSid3,16,SK,12
2016-03-21 00:00:00,FlipSid3,16,SK,8
2016-03-21 00:00:00,Empire,6,Ancient,16
2016-03-21 00:00:00,Empire,6,Ancient,16
2016-03-21 00:00:00,eXplosive,8,Ancient,16
2016-03-21 00:00:00,Empire,16,AGG,14
2016-03-21 00:00:00,Nevermad,9,Alpha,16
2016-03-21 00:00:00,Nevermad,13,Alpha,16
2016-03-21 00:00:00,RCTIC,16,eXtatus,5
2016-03-21 00:00:00,RCTIC,16,eXtatus,13
2016-03-21 00:00:00,SK,16,LDLC Blue,3
2016-03-21 00:00:00,LDLC Blue,16,SK,14
2016-03-21 00:00:00,LDLC Blue,1,SK,16
2016-03-21 00:00:00,Arcade,13,HellRaisers,16
2016-03-21 00:00:00,Enso,13,ALTERNATE aTTaX,16
2016-03-21 00:00:00,ENCE,6,AGG,16
2016-03-21 00:00:00,ENCE,10,AGG,16
2016-03-21 00:00:00,Luminosity,16,Splyce,8
2016-03-21 00:00:00,Cloud9,16,Liquid,5
2016-03-21 00:00:00,Cloud9,16,Liquid,7
2016-03-21 00:00:00,Liquid,19,Cloud9,17
2016-03-21 00:00:00,Luminosity,16,Splyce,11
2016-03-21 00:00:00,Liquid,22,CLG,19
2016-03-21 00:00:00,Liquid,16,CLG,5
